Id;Class;Order;Family;SubFamily;Genus;specific epithet;                  Binomial sp                 ;Individuals
6764;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;humeralis;Serrasalmus humeralis;NA
6765;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;irritans;Serrasalmus irritans;NA
6766;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;maculatus;Serrasalmus maculatus;NA
6767;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;manueli;Serrasalmus manueli;NA
6768;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;marginatus;Serrasalmus marginatus;NA
6769;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;medinai;Serrasalmus medinai;NA
6770;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;odyssei;Serrasalmus odyssei;NA
6771;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;rhombeus;Serrasalmus rhombeus;NA
6772;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;sanchezi;Serrasalmus sanchezi;NA
6773;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;serrulatus;Serrasalmus serrulatus;NA
6774;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;spilopleura;Serrasalmus spilopleura;NA
6775;Actinopteri;Cyprinodontiformes;Rivulidae;Cynolebiinae;Simpsonichthys;cholopteryx;Simpsonichthys cholopteryx;NA
6776;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Soromonichthys;stearleyi;Soromonichthys stearleyi;NA
6777;Actinopteri;Siluriformes;Pimelodidae;None;Sorubim;elongatus;Sorubim elongatus;NA
6778;Actinopteri;Siluriformes;Pimelodidae;None;Sorubim;lima;Sorubim lima;NA
6779;Actinopteri;Siluriformes;Pimelodidae;None;Sorubim;maniradii;Sorubim maniradii;NA
6780;Actinopteri;Siluriformes;Pimelodidae;None;Sorubim;trigonocephalus;Sorubim trigonocephalus;NA
6781;Actinopteri;Siluriformes;Pimelodidae;None;Sorubimichthys;planiceps;Sorubimichthys planiceps;NA
6782;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Spatuloricaria;caquetae;Spatuloricaria caquetae;NA
6783;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Spatuloricaria;evansii;Spatuloricaria evansii;NA
6784;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Spatuloricaria;puganensis;Spatuloricaria puganensis;NA
6785;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Spatuloricaria;tuira;Spatuloricaria tuira;NA
6786;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Spectracanthicus;immaculatus;Spectracanthicus immaculatus;NA
6787;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Spectracanthicus;murinus;Spectracanthicus murinus;NA
6788;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Spectracanthicus;punctatissimus;Spectracanthicus punctatissimus;NA
6789;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Spectracanthicus;zuanoni;Spectracanthicus zuanoni;NA
6790;Actinopteri;Cyprinodontiformes;Rivulidae;Cynolebiinae;Spectrolebias;costai;Spectrolebias costai;NA
6791;Actinopteri;Cyprinodontiformes;Rivulidae;Cynolebiinae;Spectrolebias;filamentosus;Spectrolebias filamentosus;NA
6792;Actinopteri;Cyprinodontiformes;Rivulidae;Cynolebiinae;Spectrolebias;pilleti;Spectrolebias pilleti;NA
6793;Actinopteri;Cyprinodontiformes;Rivulidae;Cynolebiinae;Spectrolebias;reticulatus;Spectrolebias reticulatus;NA
6794;Actinopteri;Siluriformes;Trichomycteridae;Sarcoglanidinae;Stauroglanis;gouldingi;Stauroglanis gouldingi;NA
6795;Actinopteri;Gymnotiformes;Rhamphichthyidae;None;Steatogenys;duidae;Steatogenys duidae;NA
6796;Actinopteri;Gymnotiformes;Rhamphichthyidae;None;Steatogenys;elegans;Steatogenys elegans;NA
6797;Actinopteri;Gymnotiformes;Rhamphichthyidae;None;Steatogenys;ocellatus;Steatogenys ocellatus;NA
6798;Actinopteri;Siluriformes;Trichomycteridae;Stegophilinae;Stegophilus;panzeri;Stegophilus panzeri;NA
6799;Actinopteri;Characiformes;Curimatidae;None;Steindachnerina;amazonica;Steindachnerina amazonica;NA
6800;Actinopteri;Characiformes;Curimatidae;None;Steindachnerina;argentea;Steindachnerina argentea;NA
6801;Actinopteri;Characiformes;Curimatidae;None;Steindachnerina;bimaculata;Steindachnerina bimaculata;NA
6802;Actinopteri;Characiformes;Curimatidae;None;Steindachnerina;brevipinna;Steindachnerina brevipinna;NA
6803;Actinopteri;Characiformes;Curimatidae;None;Steindachnerina;conspersa;Steindachnerina conspersa;NA
6804;Actinopteri;Characiformes;Curimatidae;None;Steindachnerina;dobula;Steindachnerina dobula;NA
6805;Actinopteri;Characiformes;Curimatidae;None;Steindachnerina;fasciata;Steindachnerina fasciata;NA
6806;Actinopteri;Characiformes;Curimatidae;None;Steindachnerina;gracilis;Steindachnerina gracilis;NA
6807;Actinopteri;Characiformes;Curimatidae;None;Steindachnerina;guentheri;Steindachnerina guentheri;NA
6808;Actinopteri;Characiformes;Curimatidae;None;Steindachnerina;hypostoma;Steindachnerina hypostoma;NA
6809;Actinopteri;Characiformes;Curimatidae;None;Steindachnerina;insculpta;Steindachnerina insculpta;NA
6810;Actinopteri;Characiformes;Curimatidae;None;Steindachnerina;leucisca;Steindachnerina leucisca;NA
6811;Actinopteri;Characiformes;Curimatidae;None;Steindachnerina;notonota;Steindachnerina notonota;NA
6812;Actinopteri;Characiformes;Curimatidae;None;Steindachnerina;planiventris;Steindachnerina planiventris;NA
6813;Actinopteri;Characiformes;Curimatidae;None;Steindachnerina;quasimodoi;Steindachnerina quasimodoi;NA
6814;Actinopteri;Characiformes;Curimatidae;None;Steindachnerina;varii;Steindachnerina varii;NA
6815;Actinopteri;Cyprinodontiformes;Rivulidae;Rivulinae;Stenolebias;damascenoi;Stenolebias damascenoi;NA
6816;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchella;calhamazon;Sternarchella calhamazon;NA
6817;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchella;duccis;Sternarchella duccis;NA
6818;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchella;orthos;Sternarchella orthos;NA
6819;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchella;raptor;Sternarchella raptor;NA
6820;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchella;schotti;Sternarchella schotti;NA
6821;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchella;sima;Sternarchella sima;NA
6822;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchogiton;nattereri;Sternarchogiton nattereri;NA
6823;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchogiton;porcinum;Sternarchogiton porcinum;NA
6824;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchogiton;preto;Sternarchogiton preto;NA
6825;Actinopteri;Gymnotiformes;Apteronotidae;Sternarchorhamphinae;Sternarchorhamphus;muelleri;Sternarchorhamphus muelleri;NA
6826;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchorhynchus;chaoi;Sternarchorhynchus chaoi;NA
6827;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchorhynchus;cramptoni;Sternarchorhynchus cramptoni;NA
6828;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchorhynchus;curvirostris;Sternarchorhynchus curvirostris;NA
6829;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchorhynchus;goeldii;Sternarchorhynchus goeldii;NA
6830;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchorhynchus;higuchii;Sternarchorhynchus higuchii;NA
6831;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchorhynchus;inpai;Sternarchorhynchus inpai;NA
6832;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchorhynchus;jaimei;Sternarchorhynchus jaimei;NA
6833;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchorhynchus;mareikeae;Sternarchorhynchus mareikeae;NA
6834;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchorhynchus;mesensis;Sternarchorhynchus mesensis;NA
6835;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchorhynchus;montanus;Sternarchorhynchus montanus;NA
6836;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchorhynchus;mormyrus;Sternarchorhynchus mormyrus;NA
6837;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchorhynchus;oxyrhynchus;Sternarchorhynchus oxyrhynchus;NA
6838;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchorhynchus;retzeri;Sternarchorhynchus retzeri;NA
6839;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchorhynchus;severii;Sternarchorhynchus severii;NA
6840;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchorhynchus;starksi;Sternarchorhynchus starksi;NA
6841;Actinopteri;Gymnotiformes;Apteronotidae;Apteronotinae;Sternarchorhynchus;stewarti;Sternarchorhynchus stewarti;NA
6842;Actinopteri;Gymnotiformes;Sternopygidae;Sternopyginae;Sternopygus;astrabes;Sternopygus astrabes;NA
6843;Actinopteri;Gymnotiformes;Sternopygidae;Sternopyginae;Sternopygus;macrurus;Sternopygus macrurus;NA
6844;Actinopteri;Gymnotiformes;Sternopygidae;Sternopyginae;Sternopygus;obtusirostris;Sternopygus obtusirostris;NA
6845;Actinopteri;Gymnotiformes;Sternopygidae;Sternopyginae;Sternopygus;xingu;Sternopygus xingu;NA
6846;Actinopteri;Characiformes;Characidae;Stethaprioninae;Stethaprion;crenatum;Stethaprion crenatum;NA
6847;Actinopteri;Characiformes;Characidae;Stethaprioninae;Stethaprion;erythrops;Stethaprion erythrops;NA
6848;Actinopteri;Characiformes;Characidae;Stethaprioninae;Stichonodon;insignis;Stichonodon insignis;NA
6849;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Sturisoma;barbatum;Sturisoma barbatum;NA
6850;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Sturisoma;brevirostre;Sturisoma brevirostre;NA
6851;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Sturisoma;guentheri;Sturisoma guentheri;NA
6852;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Sturisoma;lyra;Sturisoma lyra;NA
6853;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Sturisoma;nigrirostrum;Sturisoma nigrirostrum;NA
6854;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Sturisoma;robustum;Sturisoma robustum;NA
6855;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Sturisoma;rostratum;Sturisoma rostratum;NA
6856;Actinopteri;Cichliformes;Cichlidae;Cichlinae;Symphysodon;aequifasciatus;Symphysodon aequifasciatus;NA
6857;Actinopteri;Cichliformes;Cichlidae;Cichlinae;Symphysodon;discus;Symphysodon discus;NA
6858;Actinopteri;Characiformes;Anostomidae;None;Synaptolaemus;latofasciatus;Synaptolaemus latofasciatus;NA
6859;Actinopteri;Synbranchiformes;Synbranchidae;None;Synbranchus;lampreia;Synbranchus lampreia;NA
6860;Actinopteri;Synbranchiformes;Synbranchidae;None;Synbranchus;madeirae;Synbranchus madeirae;NA
6861;Actinopteri;Synbranchiformes;Synbranchidae;None;Synbranchus;marmoratus;Synbranchus marmoratus;NA
6862;Actinopteri;Cichliformes;Cichlidae;Cichlinae;Taeniacara;candidi;Taeniacara candidi;NA
6863;Actinopteri;Siluriformes;Auchenipteridae;Centromochlinae;Tatia;aulopygia;Tatia aulopygia;NA
6864;Actinopteri;Siluriformes;Auchenipteridae;Centromochlinae;Tatia;brunnea;Tatia brunnea;NA
6865;Actinopteri;Siluriformes;Auchenipteridae;Centromochlinae;Tatia;caxiuanensis;Tatia caxiuanensis;NA
6866;Actinopteri;Siluriformes;Auchenipteridae;Centromochlinae;Tatia;dunni;Tatia dunni;NA
6867;Actinopteri;Siluriformes;Auchenipteridae;Centromochlinae;Tatia;gyrina;Tatia gyrina;NA
6868;Actinopteri;Siluriformes;Auchenipteridae;Centromochlinae;Tatia;intermedia;Tatia intermedia;NA
6869;Actinopteri;Siluriformes;Auchenipteridae;Centromochlinae;Tatia;melanoleuca;Tatia melanoleuca;NA
6870;Actinopteri;Siluriformes;Auchenipteridae;Centromochlinae;Tatia;musaica;Tatia musaica;NA
6871;Actinopteri;Siluriformes;Auchenipteridae;Centromochlinae;Tatia;neivai;Tatia neivai;NA
6872;Actinopteri;Siluriformes;Auchenipteridae;Centromochlinae;Tatia;nigra;Tatia nigra;NA
6873;Actinopteri;Siluriformes;Auchenipteridae;Centromochlinae;Tatia;strigata;Tatia strigata;NA
6874;Actinopteri;Cichliformes;Cichlidae;Cichlinae;Teleocichla;centisquama;Teleocichla centisquama;NA
6875;Actinopteri;Cichliformes;Cichlidae;Cichlinae;Teleocichla;centrarchus;Teleocichla centrarchus;NA
6876;Actinopteri;Cichliformes;Cichlidae;Cichlinae;Teleocichla;cinderella;Teleocichla cinderella;NA
6877;Actinopteri;Cichliformes;Cichlidae;Cichlinae;Teleocichla;gephyrogramma;Teleocichla gephyrogramma;NA
6878;Actinopteri;Cichliformes;Cichlidae;Cichlinae;Teleocichla;monogramma;Teleocichla monogramma;NA
6879;Actinopteri;Cichliformes;Cichlidae;Cichlinae;Teleocichla;proselytus;Teleocichla proselytus;NA
6880;Actinopteri;Siluriformes;Doradidae;Doradinae;Tenellus;leporhinus;Tenellus leporhinus;NA
6881;Actinopteri;Siluriformes;Doradidae;Doradinae;Tenellus;ternetzi;Tenellus ternetzi;NA
6882;Actinopteri;Siluriformes;Doradidae;Doradinae;Tenellus;trimaculatus;Tenellus trimaculatus;NA
6883;Actinopteri;Characiformes;Characidae;Tetragonopterinae;Tetragonopterus;anostomus;Tetragonopterus anostomus;NA
6884;Actinopteri;Characiformes;Characidae;Tetragonopterinae;Tetragonopterus;araguaiensis;Tetragonopterus araguaiensis;NA
6885;Actinopteri;Characiformes;Characidae;Tetragonopterinae;Tetragonopterus;argenteus;Tetragonopterus argenteus;NA
6886;Actinopteri;Characiformes;Characidae;Tetragonopterinae;Tetragonopterus;carvalhoi;Tetragonopterus carvalhoi;NA
6887;Actinopteri;Characiformes;Characidae;Tetragonopterinae;Tetragonopterus;chalceus;Tetragonopterus chalceus;NA
6888;Actinopteri;Characiformes;Characidae;Tetragonopterinae;Tetragonopterus;denticulatus;Tetragonopterus denticulatus;NA
6889;Actinopteri;Characiformes;Characidae;Tetragonopterinae;Tetragonopterus;georgiae;Tetragonopterus georgiae;NA
6890;Actinopteri;Characiformes;Characidae;Tetragonopterinae;Tetragonopterus;rarus;Tetragonopterus rarus;NA
6891;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Tetranematichthys;quadrifilis;Tetranematichthys quadrifilis;NA
6892;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Tetranematichthys;wallacei;Tetranematichthys wallacei;NA
6893;Actinopteri;Batrachoidiformes;Batrachoididae;Thalassophryninae;Thalassophryne;amazonica;Thalassophryne amazonica;NA
6894;Actinopteri;Characiformes;Characidae;Stethaprioninae;Thayeria;boehlkei;Thayeria boehlkei;NA
6895;Actinopteri;Characiformes;Characidae;Stethaprioninae;Thayeria;ifati;Thayeria ifati;NA
6896;Actinopteri;Characiformes;Characidae;Stethaprioninae;Thayeria;obliqua;Thayeria obliqua;NA
6897;Actinopteri;Characiformes;Gasteropelecidae;None;Thoracocharax;securis;Thoracocharax securis;NA
6898;Actinopteri;Characiformes;Gasteropelecidae;None;Thoracocharax;stellatus;Thoracocharax stellatus;NA
6899;Actinopteri;Characiformes;Characidae;Incertae sedis;Thrissobrycon;pectinifer;Thrissobrycon pectinifer;NA
6900;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Tocantinsia;piresi;Tocantinsia piresi;NA
6901;Actinopteri;Characiformes;Serrasalmidae;Myleinae;Tometes;ancylorhynchus;Tometes ancylorhynchus;NA
6902;Actinopteri;Characiformes;Serrasalmidae;Myleinae;Tometes;camunani;Tometes camunani;NA
6903;Actinopteri;Characiformes;Serrasalmidae;Myleinae;Tometes;kranponhah;Tometes kranponhah;NA
6904;Actinopteri;Characiformes;Serrasalmidae;Myleinae;Tometes;lebaili;Tometes lebaili;NA
6905;Actinopteri;Characiformes;Serrasalmidae;Myleinae;Tometes;makue;Tometes makue;NA
6906;Actinopteri;Cyprinodontiformes;Poeciliidae;Tomeurinae;Tomeurus;gracilis;Tomeurus gracilis;NA
6907;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Trachelyichthys;exilis;Trachelyichthys exilis;NA
6908;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Trachelyopterichthys;taeniatus;Trachelyopterichthys taeniatus;NA
6909;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Trachelyopterus;ceratophysus;Trachelyopterus ceratophysus;NA
6910;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Trachelyopterus;coriaceus;Trachelyopterus coriaceus;NA
6911;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Trachelyopterus;galeatus;Trachelyopterus galeatus;NA
6912;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Trachelyopterus;porosus;Trachelyopterus porosus;NA
6913;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Trachelyopterus;striatulus;Trachelyopterus striatulus;NA
6914;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Trachycorystes;menezesi;Trachycorystes menezesi;NA
6915;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Trachycorystes;trachycorystes;Trachycorystes trachycorystes;NA
6916;Actinopteri;Siluriformes;Doradidae;Doradinae;Trachydoras;brevis;Trachydoras brevis;NA
6917;Actinopteri;Siluriformes;Doradidae;Doradinae;Trachydoras;microstomus;Trachydoras microstomus;NA
6918;Actinopteri;Siluriformes;Doradidae;Doradinae;Trachydoras;nattereri;Trachydoras nattereri;NA
6919;Actinopteri;Siluriformes;Doradidae;Doradinae;Trachydoras;paraguayensis;Trachydoras paraguayensis;NA
6920;Actinopteri;Siluriformes;Doradidae;Doradinae;Trachydoras;steindachneri;Trachydoras steindachneri;NA
6921;Actinopteri;Siluriformes;Trichomycteridae;Trichomycterinae;Trichomycterus;barbouri;Trichomycterus barbouri;NA
6922;Actinopteri;Siluriformes;Trichomycteridae;Trichomycterinae;Trichomycterus;conradi;Trichomycterus conradi;NA
6923;Actinopteri;Siluriformes;Trichomycteridae;Trichomycterinae;Trichomycterus;punctatissimus;Trichomycterus punctatissimus;NA
6924;Actinopteri;Siluriformes;Trichomycteridae;Tridentinae;Tridens;melanops;Tridens melanops;NA
6925;Actinopteri;Siluriformes;Trichomycteridae;Tridentinae;Tridensimilis;brevis;Tridensimilis brevis;NA
6926;Actinopteri;Siluriformes;Trichomycteridae;Tridentinae;Tridentopsis;pearsoni;Tridentopsis pearsoni;NA
6927;Actinopteri;Cyprinodontiformes;Rivulidae;Rivulinae;Trigonectes;balzanii;Trigonectes balzanii;NA
6928;Actinopteri;Cyprinodontiformes;Rivulidae;Rivulinae;Trigonectes;rubromarginatus;Trigonectes rubromarginatus;NA
6929;Actinopteri;Cyprinodontiformes;Rivulidae;Rivulinae;Trigonectes;strigabundus;Trigonectes strigabundus;NA
6930;Actinopteri;Characiformes;Triportheidae;Triportheinae;Triportheus;albus;Triportheus albus;NA
6931;Actinopteri;Characiformes;Triportheidae;Triportheinae;Triportheus;angulatus;Triportheus angulatus;NA
6932;Actinopteri;Characiformes;Triportheidae;Triportheinae;Triportheus;auritus;Triportheus auritus;NA
6933;Actinopteri;Characiformes;Triportheidae;Triportheinae;Triportheus;brachipomus;Triportheus brachipomus;NA
6934;Actinopteri;Characiformes;Triportheidae;Triportheinae;Triportheus;culter;Triportheus culter;NA
6935;Actinopteri;Characiformes;Triportheidae;Triportheinae;Triportheus;curtus;Triportheus curtus;NA
6936;Actinopteri;Characiformes;Triportheidae;Triportheinae;Triportheus;nematurus;Triportheus nematurus;NA
6937;Actinopteri;Characiformes;Triportheidae;Triportheinae;Triportheus;pantanensis;Triportheus pantanensis;NA
6938;Actinopteri;Characiformes;Triportheidae;Triportheinae;Triportheus;pictus;Triportheus pictus;NA
6939;Actinopteri;Characiformes;Triportheidae;Triportheinae;Triportheus;rotundatus;Triportheus rotundatus;NA
6940;Actinopteri;Characiformes;Triportheidae;Triportheinae;Triportheus;signatus;Triportheus signatus;NA
6941;Actinopteri;Characiformes;Triportheidae;Triportheinae;Triportheus;trifurcatus;Triportheus trifurcatus;NA
6942;Actinopteri;Characiformes;Triportheidae;Triportheinae;Triportheus;venezuelensis;Triportheus venezuelensis;NA
6943;Actinopteri;Characiformes;Characidae;Stevardiinae;Trochilocharax;ornatus;Trochilocharax ornatus;NA
6944;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Tympanopleura;atronasus;Tympanopleura atronasus;NA
6945;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Tympanopleura;brevis;Tympanopleura brevis;NA
6946;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Tympanopleura;cryptica;Tympanopleura cryptica;NA
6947;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Tympanopleura;longipinna;Tympanopleura longipinna;NA
6948;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Tympanopleura;rondoni;Tympanopleura rondoni;NA
6949;Actinopteri;Siluriformes;Trichomycteridae;Glanapteryginae;Typhlobelus;ternetzi;Typhlobelus ternetzi;NA
6950;Actinopteri;Characiformes;Characidae;Stethaprioninae;Tyttobrycon;dorsimaculatus;Tyttobrycon dorsimaculatus;NA
6951;Actinopteri;Characiformes;Characidae;Stethaprioninae;Tyttobrycon;hamatus;Tyttobrycon hamatus;NA
6952;Actinopteri;Characiformes;Characidae;Stethaprioninae;Tyttobrycon;marajoara;Tyttobrycon marajoara;NA
6953;Actinopteri;Characiformes;Characidae;Stethaprioninae;Tyttobrycon;xeruini;Tyttobrycon xeruini;NA
6954;Actinopteri;Characiformes;Characidae;Stevardiinae;Tyttocharax;cochui;Tyttocharax cochui;NA
6955;Actinopteri;Characiformes;Characidae;Stevardiinae;Tyttocharax;madeirae;Tyttocharax madeirae;NA
6956;Actinopteri;Characiformes;Characidae;Stevardiinae;Tyttocharax;tambopatensis;Tyttocharax tambopatensis;NA
6957;Actinopteri;Cichliformes;Cichlidae;Cichlinae;Uaru;amphiacanthoides;Uaru amphiacanthoides;NA
6958;Actinopteri;Characiformes;Serrasalmidae;Myleinae;Utiaritichthys;esguiceroi;Utiaritichthys esguiceroi;NA
6959;Actinopteri;Characiformes;Serrasalmidae;Myleinae;Utiaritichthys;longidorsalis;Utiaritichthys longidorsalis;NA
6960;Actinopteri;Characiformes;Serrasalmidae;Myleinae;Utiaritichthys;sennaebragai;Utiaritichthys sennaebragai;NA
6961;Actinopteri;Siluriformes;Trichomycteridae;Vandelliinae;Vandellia;beccarii;Vandellia beccarii;NA
6962;Actinopteri;Siluriformes;Trichomycteridae;Vandelliinae;Vandellia;cirrhosa;Vandellia cirrhosa;NA
6963;Actinopteri;Siluriformes;Trichomycteridae;Vandelliinae;Vandellia;sanguinea;Vandellia sanguinea;NA
